cve_ent_mun,cve_ent,entidad,cve_mun,municipio,alimentos_carta_y_comida_corrida,antojitos,pescados_y_mariscos,comida_rapida,tacos_tortas,autoservicio,otro_tipo_para_llevar,ing_lab,ocupados,desocupados,pob,pob_muj,pob_hom,pob_0_4,pob_5_9,pob_10_14,pob_15_19,pob_20_24,pob_25_29,pob_30_34,pob_35_39,pob_40_44,pob_45_49,pob_50_54,pob_55_59,pob_60_64,pob_65_more
13035,13,Hidalgo,035,Metepec,0.0,1.0,1.0,3.0,8.0,0.0,3.0,,,,12625.0,6712.0,5913.0,1275.0,1240.0,1160.0,1091.0,1004.0,961.0,923.0,861.0,781.0,714.0,637.0,558.0,457.0,963.0
13036,13,Hidalgo,036,San Agustín Metzquititlán,4.0,5.0,0.0,6.0,5.0,0.0,8.0,3218.59,13105.0,,10434.0,5440.0,4994.0,765.0,810.0,819.0,775.0,712.0,706.0,710.0,704.0,672.0,658.0,642.0,584.0,511.0,1366.0
13037,13,Hidalgo,037,Metztitlán,1.0,9.0,1.0,9.0,11.0,0.0,14.0,,,,22359.0,11763.0,10596.0,1663.0,1790.0,1860.0,1736.0,1456.0,1394.0,1462.0,1487.0,1465.0,1444.0,1325.0,1167.0,1054.0,3056.0
13038,13,Hidalgo,038,Mineral del Chico,8.0,12.0,1.0,0.0,1.0,0.0,1.0,,,,9806.0,5047.0,4759.0,956.0,942.0,893.0,815.0,755.0,774.0,755.0,663.0,568.0,523.0,471.0,408.0,358.0,925.0
13039,13,Hidalgo,039,Mineral del Monte,30.0,60.0,4.0,8.0,20.0,0.0,9.0,,,,15921.0,8322.0,7599.0,1215.0,1251.0,1278.0,1329.0,1351.0,1341.0,1220.0,1098.0,1052.0,1077.0,1009.0,813.0,596.0,1291.0
13040,13,Hidalgo,040,La Misión,1.0,2.0,0.0,0.0,3.0,0.0,3.0,,,,10987.0,5577.0,5410.0,869.0,987.0,1087.0,996.0,753.0,610.0,584.0,594.0,616.0,629.0,593.0,571.0,558.0,1540.0
13041,13,Hidalgo,041,Mixquiahuala de Juárez,14.0,92.0,3.0,23.0,55.0,3.0,38.0,4399.35,19441.0,944.0,50529.0,26229.0,24300.0,4206.0,4133.0,4275.0,4358.0,4156.0,4025.0,3892.0,3724.0,3472.0,3209.0,2870.0,2457.0,1929.0,3823.0
13042,13,Hidalgo,042,Molango de Escamilla,9.0,10.0,0.0,5.0,11.0,0.0,13.0,,,,12646.0,6453.0,6193.0,1057.0,1142.0,1143.0,1049.0,891.0,848.0,840.0,790.0,719.0,664.0,618.0,618.0,608.0,1659.0
13043,13,Hidalgo,043,Nicolás Flores,0.0,3.0,1.0,1.0,4.0,0.0,3.0,,,,7465.0,3956.0,3509.0,650.0,693.0,715.0,628.0,493.0,463.0,482.0,451.0,403.0,388.0,375.0,355.0,336.0,1033.0
13044,13,Hidalgo,044,Nopala de Villagrán,3.0,4.0,0.0,4.0,4.0,0.0,3.0,,,,18308.0,9315.0,8993.0,1346.0,1427.0,1571.0,1522.0,1256.0,1094.0,1112.0,1173.0,1197.0,1204.0,1132.0,1019.0,895.0,2360.0
13045,13,Hidalgo,045,Omitlán de Juárez,3.0,5.0,0.0,5.0,3.0,0.0,4.0,,,,10690.0,5582.0,5108.0,1036.0,980.0,930.0,920.0,897.0,866.0,794.0,710.0,653.0,622.0,555.0,469.0,381.0,877.0
13046,13,Hidalgo,046,San Felipe Orizatlán,5.0,32.0,4.0,21.0,32.0,0.0,17.0,5935.25,13580.0,970.0,41974.0,21365.0,20609.0,3500.0,4252.0,4456.0,3676.0,2684.0,2532.0,2563.0,2438.0,2458.0,2572.0,2467.0,2240.0,1919.0,4217.0
13047,13,Hidalgo,047,Pacula,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3307.92,6045.0,,5390.0,2887.0,2503.0,442.0,444.0,455.0,444.0,397.0,374.0,334.0,290.0,271.0,282.0,288.0,287.0,274.0,808.0
13048,13,Hidalgo,048,Pachuca de Soto,324.0,779.0,40.0,247.0,414.0,71.0,508.0,7658.6,136249.0,5419.0,281814.0,147288.0,134526.0,19346.0,19973.0,21173.0,23941.0,25505.0,24470.0,21643.0,20067.0,20105.0,20466.0,18238.0,14803.0,11492.0,20592.0
13049,13,Hidalgo,049,Pisaflores,3.0,11.0,1.0,8.0,5.0,0.0,6.0,,,,18923.0,9463.0,9460.0,1972.0,2162.0,2232.0,1900.0,1438.0,1238.0,1097.0,927.0,827.0,844.0,853.0,807.0,728.0,1898.0
