"imun","idmes","asegurados","casos_diarios_prom","muertos_diarios_prom","hospitalizados_diarios_prom","tasa_empleabilidad"
20076,201902,5,0,0,0,0
20076,202009,5,1,1,1,0
20077,201901,51,0,0,0,0
20077,201902,49,0,0,0,-2
20077,201903,67,0,0,0,18
20077,201904,53,0,0,0,-14
20077,201905,62,0,0,0,9
20077,201906,60,0,0,0,-2
20077,201907,68,0,0,0,8
20077,201908,66,0,0,0,-2
20077,201909,68,0,0,0,2
20077,201910,85,0,0,0,17
20077,201911,84,0,0,0,-1
20077,201912,81,0,0,0,-3
20077,202001,79,0,0,0,-2
20077,202002,65,0,0,0,-14
20077,202003,67,0,0,0,2
20077,202004,66,0,0,0,-1
20077,202005,64,4,0,0,-2
20077,202006,65,11,0,3,1
20077,202007,63,4,1,0,-2
20077,202008,49,15,0,0,-14
20077,202009,46,5,0,0,-3
20077,202010,45,6,0,0,-1
20078,201901,149,0,0,0,0
20078,201902,123,0,0,0,-26
20078,201903,122,0,0,0,-1
20078,201904,94,0,0,0,-28
20078,201905,86,0,0,0,-8
20078,201906,90,0,0,0,4
20078,201907,94,0,0,0,4
20078,201908,113,0,0,0,19
20078,201909,117,0,0,0,4
20078,201910,117,0,0,0,0
20078,201911,103,0,0,0,-14
20078,201912,98,0,0,0,-5
20078,202001,88,0,0,0,-10
20078,202002,82,0,0,0,-6
20078,202003,73,0,0,0,-9
20078,202004,76,0,0,0,3
20078,202005,73,0,0,0,-3
20078,202006,72,0,0,0,-1
20078,202007,71,0,0,0,-1
20078,202008,77,3,0,0,6
20078,202009,87,1,0,0,10
20078,202010,69,6,2,3,-18
20079,201901,8602,0,0,0,0
20079,201902,8457,0,0,0,-145
20079,201903,8073,0,0,0,-384
20079,201904,8085,0,0,0,12
20079,201905,8118,0,0,0,33
20079,201906,8047,0,0,0,-71
20079,201907,8027,0,0,0,-20
20079,201908,7764,0,0,0,-263
20079,201909,8029,0,0,0,265
20079,201910,8894,0,0,0,865
20079,201911,9889,0,0,0,995
20079,201912,9596,0,0,0,-293
20079,202001,9109,0,0,0,-487
20079,202002,8606,0,0,0,-503
20079,202003,8029,0,0,0,-577
20079,202004,7708,6,0,6,-321
20079,202005,7834,44,6,29,126
20079,202006,7745,172,18,86,-89
20079,202007,7859,256,56,97,114
20079,202008,7974,107,23,46,115
20079,202009,8191,56,5,19,217
20079,202010,8652,44,4,16,461
20081,201901,6,0,0,0,0
20081,201902,6,0,0,0,0
20081,201903,6,0,0,0,0
20081,201904,6,0,0,0,0
20081,201905,6,0,0,0,0
20081,201906,6,0,0,0,0
20081,201907,6,0,0,0,0
20081,201908,6,0,0,0,0
20081,201909,6,0,0,0,0
20081,201910,6,0,0,0,0
20081,201911,6,0,0,0,0
20081,201912,6,0,0,0,0
20081,202001,3,0,0,0,-3
20081,202002,3,0,0,0,0
20081,202003,3,0,0,0,0
20081,202004,3,0,0,0,0
20081,202005,3,0,0,0,0
20081,202006,3,0,0,0,0
20081,202007,3,0,0,0,0
20081,202008,3,0,0,0,0
20081,202009,3,0,0,0,0
20081,202010,3,0,0,0,0
20082,201901,4,0,0,0,0
20082,201902,4,0,0,0,0
20082,201903,4,0,0,0,0
20082,201904,2,0,0,0,-2
20082,201905,2,0,0,0,0
20082,201906,2,0,0,0,0
20082,201907,2,0,0,0,0
20082,201908,2,0,0,0,0
20082,201909,2,0,0,0,0
20082,201910,1,0,0,0,-1
20082,201911,1,0,0,0,0
20082,201912,1,0,0,0,0
20082,202001,1,0,0,0,0
20082,202002,1,0,0,0,0
20082,202003,2,0,0,0,1
20082,202004,2,0,0,0,0
20082,202005,2,0,0,0,0
20082,202006,6,0,0,0,4
20082,202007,6,0,0,0,0
20082,202008,6,1,0,0,0
20082,202009,6,2,0,0,0
20082,202010,6,1,0,0,0
20083,201901,310,0,0,0,0
20083,201902,305,0,0,0,-5
20083,201903,319,0,0,0,14
20083,201904,327,0,0,0,8
20083,201905,338,0,0,0,11
20083,201906,334,0,0,0,-4
20083,201907,333,0,0,0,-1
20083,201908,344,0,0,0,11
20083,201909,342,0,0,0,-2
20083,201910,353,0,0,0,11
20083,201911,351,0,0,0,-2
20083,201912,353,0,0,0,2
20083,202001,350,0,0,0,-3
20083,202002,344,0,0,0,-6
20083,202003,327,0,0,0,-17
20083,202004,329,0,0,0,2
20083,202005,326,16,1,3,-3
20083,202006,320,24,4,3,-6
20083,202007,325,18,1,1,5
20083,202008,328,10,0,1,3
20083,202009,321,19,1,1,-7
20083,202010,308,15,0,2,-13
20084,201901,40,0,0,0,0
20084,201902,43,0,0,0,3
20084,201903,43,0,0,0,0
20084,201904,44,0,0,0,1
20084,201905,45,0,0,0,1
20084,201906,45,0,0,0,0
20084,201907,46,0,0,0,1
20084,201908,45,0,0,0,-1
20084,201909,46,0,0,0,1
20084,201910,44,0,0,0,-2
20084,201911,43,0,0,0,-1
20084,201912,46,0,0,0,3
20084,202001,47,0,0,0,1
20084,202002,47,0,0,0,0
20084,202003,59,0,0,0,12
20084,202004,49,3,0,0,-10
20084,202005,46,7,0,0,-3
20084,202006,45,15,0,3,-1
20084,202007,48,9,1,1,3
20084,202008,46,7,1,1,-2
20084,202009,45,23,2,3,-1
20084,202010,41,11,0,1,-4
20085,201901,5,0,0,0,0
20085,201902,2,0,0,0,-3
20085,201903,1,0,0,0,-1
20085,201904,1,0,0,0,0
20085,201908,4,0,0,0,3
20085,201909,5,0,0,0,1
20085,201910,5,0,0,0,0
20085,201911,5,0,0,0,0
20085,201912,4,0,0,0,-1
20085,202001,4,0,0,0,0
20085,202002,6,0,0,0,2
20085,202003,1,0,0,0,-5
20086,201901,7,0,0,0,0
20086,201902,7,0,0,0,0
20086,201903,7,0,0,0,0
20086,201904,9,0,0,0,2
20086,201905,9,0,0,0,0
20086,201906,9,0,0,0,0
20086,201907,9,0,0,0,0
20086,201908,11,0,0,0,2
20086,201909,10,0,0,0,-1
20086,201910,10,0,0,0,0
20086,201911,10,0,0,0,0
20086,201912,10,0,0,0,0
20086,202001,10,0,0,0,0
20086,202002,10,0,0,0,0
20086,202003,9,0,0,0,-1
20086,202004,9,0,0,0,0
20086,202005,7,0,0,0,-2
20086,202006,7,1,0,1,0
20086,202007,7,0,0,0,0
20086,202008,7,0,0,0,0
20086,202009,7,1,0,1,0
20086,202010,7,0,1,0,0
20087,201901,40,0,0,0,0
20087,201902,41,0,0,0,1
20087,201903,39,0,0,0,-2
20087,201904,39,0,0,0,0
20087,201905,40,0,0,0,1
20087,201906,40,0,0,0,0
20087,201907,41,0,0,0,1
20087,201908,41,0,0,0,0
20087,201909,43,0,0,0,2
20087,201910,43,0,0,0,0
20087,201911,43,0,0,0,0
20087,201912,45,0,0,0,2
20087,202001,40,0,0,0,-5
20087,202002,41,0,0,0,1
20087,202003,37,0,0,0,-4
20087,202004,37,1,0,1,0
20087,202005,31,4,0,0,-6
20087,202006,34,8,0,0,3
20087,202007,36,11,0,0,2
20087,202008,39,7,0,2,3
20087,202009,36,5,0,0,-3
20087,202010,36,4,0,2,0
20088,201908,12,0,0,0,0
20088,201909,4,0,0,0,-8
20088,201910,4,0,0,0,0
20088,201911,4,0,0,0,0
20089,201901,1,0,0,0,0
20089,201902,1,0,0,0,0
20089,201903,1,0,0,0,0
20089,201904,1,0,0,0,0
20089,201905,1,0,0,0,0
20089,201906,1,0,0,0,0
20089,201907,1,0,0,0,0
20090,201901,24,0,0,0,0
20090,201902,32,0,0,0,8
20090,201903,30,0,0,0,-2
20090,201904,30,0,0,0,0
20090,201905,31,0,0,0,1
20090,201906,20,0,0,0,-11
20090,201907,20,0,0,0,0
20090,201908,21,0,0,0,1
20090,201909,21,0,0,0,0
20090,201910,21,0,0,0,0
20090,201911,21,0,0,0,0
20090,201912,25,0,0,0,4
20090,202001,21,0,0,0,-4
20090,202002,21,0,0,0,0
20090,202003,21,0,0,0,0
20090,202004,21,0,0,0,0
20090,202005,21,0,0,0,0
20090,202006,21,0,0,0,0
20090,202007,21,1,0,0,0
20090,202008,22,0,0,0,1
20090,202009,21,0,0,0,-1
20090,202010,21,4,1,2,0
20091,201901,82,0,0,0,0
20091,201902,86,0,0,0,4
20091,201903,68,0,0,0,-18
20091,201904,69,0,0,0,1
20091,201905,82,0,0,0,13
20091,201906,92,0,0,0,10
20091,201907,87,0,0,0,-5
20091,201908,82,0,0,0,-5
20091,201909,85,0,0,0,3
20091,201910,78,0,0,0,-7
20091,201911,81,0,0,0,3
20091,201912,77,0,0,0,-4
20091,202001,79,0,0,0,2
20091,202002,59,0,0,0,-20
20091,202003,63,0,0,0,4
20091,202004,59,3,0,1,-4
20091,202005,60,5,1,2,1
20091,202006,53,19,0,1,-7
20091,202007,53,28,2,5,0
20091,202008,52,7,1,0,-1
20091,202009,56,24,1,1,4
20091,202010,61,20,0,0,5
20092,201901,1,0,0,0,0
20092,201902,1,0,0,0,0
20092,201903,1,0,0,0,0
20092,201904,1,0,0,0,0
20092,201905,1,0,0,0,0
20092,201906,1,0,0,0,0
20092,201907,1,0,0,0,0
20092,201908,1,0,0,0,0
20092,201909,1,0,0,0,0
20092,201910,1,0,0,0,0
20092,201911,1,0,0,0,0
20092,201912,1,0,0,0,0
20092,202001,1,0,0,0,0
20092,202002,1,0,0,0,0
20092,202003,1,0,0,0,0
20092,202004,1,1,0,1,0
20092,202005,1,2,1,2,0
20092,202006,1,9,1,1,0
20092,202007,1,4,0,0,0
20092,202008,1,1,0,0,0
20092,202009,1,3,0,1,0
20092,202010,1,1,1,0,0
20095,201908,6,0,0,0,0
20095,201910,13,0,0,0,7
20096,201905,7,0,0,0,0
20096,201906,13,0,0,0,6
20096,201907,13,0,0,0,0
20096,201908,11,0,0,0,-2
20096,201909,11,0,0,0,0
20096,202002,4,0,0,0,-7
20096,202003,4,0,0,0,0
20096,202004,2,0,0,0,-2
20097,202010,2,0,0,0,0
20100,201911,6,0,0,0,0
20100,201912,7,0,0,0,1
20100,202001,7,0,0,0,0
20100,202002,7,0,0,0,0
20100,202003,7,0,0,0,0
20100,202004,7,0,0,0,0
20100,202005,7,0,0,0,0
20100,202006,7,0,0,0,0
20101,201902,1,0,0,0,0
20101,201903,1,0,0,0,0
20101,201904,1,0,0,0,0
20101,201910,9,0,0,0,8
20101,201911,24,0,0,0,15
20101,201912,17,0,0,0,-7
20101,202001,17,0,0,0,0
20102,201901,5,0,0,0,0
20102,201902,5,0,0,0,0
20102,201903,5,0,0,0,0
20102,201904,6,0,0,0,1
20102,201905,7,0,0,0,1
20102,201906,7,0,0,0,0
20102,201907,8,0,0,0,1
20102,201908,8,0,0,0,0
20102,201909,8,0,0,0,0
20102,201910,7,0,0,0,-1
20102,201911,6,0,0,0,-1
20102,201912,6,0,0,0,0
20102,202001,6,0,0,0,0
20102,202002,6,0,0,0,0
20102,202003,6,0,0,0,0
20102,202004,6,0,0,0,0
20102,202005,6,2,1,1,0
20102,202006,6,3,0,0,0
20102,202007,6,4,0,1,0
20102,202008,7,1,0,0,1
20102,202009,7,4,1,1,0
20102,202010,13,2,0,1,6
20103,201901,61,0,0,0,0
20103,201902,63,0,0,0,2
20103,201903,63,0,0,0,0
20103,201904,64,0,0,0,1
20103,201905,63,0,0,0,-1
20103,201906,62,0,0,0,-1
20103,201907,62,0,0,0,0
20103,201908,57,0,0,0,-5
20103,201909,59,0,0,0,2
20103,201910,62,0,0,0,3
20103,201911,64,0,0,0,2
20103,201912,62,0,0,0,-2
20103,202001,56,0,0,0,-6
20103,202002,55,0,0,0,-1
20103,202003,58,0,0,0,3
20103,202004,59,1,0,1,1
20103,202005,59,29,6,3,0
20103,202006,56,15,3,4,-3
20103,202007,52,5,1,1,-4
20103,202008,52,1,1,0,0
20103,202009,51,5,0,1,-1
20103,202010,50,0,0,0,-1
20104,201901,20,0,0,0,0
20104,201902,1,0,0,0,-19
20104,201903,1,0,0,0,0
20104,201904,1,0,0,0,0
20104,201905,1,0,0,0,0
20104,201906,1,0,0,0,0
20104,201907,1,0,0,0,0
20104,201908,1,0,0,0,0
20104,201909,13,0,0,0,12
20104,201910,1,0,0,0,-12
20104,201911,1,0,0,0,0
20104,201912,1,0,0,0,0
20104,202001,1,0,0,0,0
20104,202002,1,0,0,0,0
20104,202003,1,0,0,0,0
20104,202004,1,0,0,0,0
20104,202005,1,0,0,0,0
20104,202006,1,1,0,1,0
20104,202007,1,0,0,0,0
20104,202008,1,0,0,0,0
20104,202009,1,0,0,0,0
20104,202010,1,0,0,0,0
20105,201905,15,0,0,0,0
20105,201911,2,0,0,0,-13
20105,202007,4,0,0,0,2
20105,202008,5,1,0,0,1
20106,201901,45,0,0,0,0
20106,201902,48,0,0,0,3
20106,201903,50,0,0,0,2
20106,201904,43,0,0,0,-7
20106,201905,44,0,0,0,1
20106,201906,43,0,0,0,-1
20106,201907,42,0,0,0,-1
20106,201908,42,0,0,0,0
20106,201909,39,0,0,0,-3
20106,201910,39,0,0,0,0
20106,201911,39,0,0,0,0
20106,201912,41,0,0,0,2
20106,202001,41,0,0,0,0
20106,202002,42,0,0,0,1
20106,202003,40,0,0,0,-2
20106,202004,38,0,0,0,-2
20106,202005,37,0,0,0,-1
20106,202006,43,0,0,0,6
20106,202007,41,0,0,0,-2
20106,202008,37,0,0,0,-4
20106,202009,36,0,0,0,-1
20106,202010,46,0,0,0,10
20107,201901,490,0,0,0,0
20107,201902,526,0,0,0,36
20107,201903,575,0,0,0,49
20107,201904,592,0,0,0,17
20107,201905,639,0,0,0,47
20107,201906,622,0,0,0,-17
20107,201907,598,0,0,0,-24
20107,201908,593,0,0,0,-5
20107,201909,579,0,0,0,-14
20107,201910,572,0,0,0,-7
20107,201911,572,0,0,0,0
20107,201912,601,0,0,0,29
20107,202001,623,0,0,0,22
20107,202002,647,0,0,0,24
20107,202003,648,1,0,0,1
20107,202004,654,9,1,4,6
20107,202005,647,55,13,18,-7
20107,202006,694,84,12,15,47
20107,202007,712,72,3,7,18
20107,202008,701,47,5,9,-11
20107,202009,700,36,4,5,-1
20107,202010,685,46,1,3,-15
20108,201906,1,0,0,0,0
20108,201907,1,0,0,0,0
20108,201908,1,0,0,0,0
20108,201909,1,0,0,0,0
20108,201910,1,0,0,0,0
20108,201911,11,0,0,0,10
20108,201912,12,0,0,0,1
20110,201912,5,0,0,0,0
20110,202005,7,0,0,0,2
20110,202006,3,0,0,0,-4
20110,202009,6,0,0,0,3
20111,202001,7,0,0,0,0
20111,202002,7,0,0,0,0
20112,201901,1,0,0,0,0
20112,201902,1,0,0,0,0
20112,201903,1,0,0,0,0
20113,202010,5,0,0,0,0
20114,201901,9,0,0,0,0
20114,201902,8,0,0,0,-1
20114,201903,9,0,0,0,1
20114,201904,9,0,0,0,0
20114,201905,11,0,0,0,2
20114,201906,9,0,0,0,-2
20114,201907,8,0,0,0,-1
20114,201908,8,0,0,0,0
20114,201909,8,0,0,0,0
20114,201910,8,0,0,0,0
20114,201911,8,0,0,0,0
20114,201912,8,0,0,0,0
20114,202001,6,0,0,0,-2
20114,202002,6,0,0,0,0
20114,202003,6,0,0,0,0
20114,202004,6,0,0,0,0
20114,202005,7,0,0,0,1
20114,202006,7,0,0,0,0
20114,202007,7,0,0,0,0
20114,202008,7,0,0,0,0
20114,202009,7,0,0,0,0
20114,202010,7,0,0,0,0
20115,201901,2077,0,0,0,0
20115,201902,2083,0,0,0,6
20115,201903,2093,0,0,0,10
20115,201904,2101,0,0,0,8
20115,201905,2099,0,0,0,-2
20115,201906,2069,0,0,0,-30
20115,201907,2064,0,0,0,-5
20115,201908,2067,0,0,0,3
20115,201909,2038,0,0,0,-29
20115,201910,2035,0,0,0,-3
20115,201911,2048,0,0,0,13
20115,201912,2052,0,0,0,4
20115,202001,2035,0,0,0,-17
20115,202002,2042,0,0,0,7
20115,202003,2037,0,0,0,-5
20115,202004,1929,2,0,2,-108
20115,202005,1924,26,4,5,-5
20115,202006,1914,29,0,3,-10
20115,202007,1919,34,2,3,5
20115,202008,1917,18,0,3,-2
20115,202009,1920,16,0,0,3
20115,202010,1925,31,3,5,5
20117,201901,6,0,0,0,0
20117,201902,7,0,0,0,1
20117,201903,11,0,0,0,4
20117,201911,20,0,0,0,9
20117,202001,5,0,0,0,-15
20117,202002,5,0,0,0,0
20118,201901,1,0,0,0,0
20118,201902,1,0,0,0,0
20118,201903,1,0,0,0,0
20118,201904,1,0,0,0,0
20118,201905,1,0,0,0,0
20118,201906,1,0,0,0,0
20118,201907,1,0,0,0,0
20118,201908,7,0,0,0,6
20118,201909,8,0,0,0,1
20118,201910,14,0,0,0,6
20118,201911,15,0,0,0,1
20118,201912,9,0,0,0,-6
20118,202001,1,0,0,0,-8
20118,202002,1,0,0,0,0
20118,202003,1,0,0,0,0
20118,202004,1,0,0,0,0
20118,202005,1,0,0,0,0
20118,202006,1,1,0,0,0
20118,202007,1,0,0,0,0
20118,202008,1,5,0,0,0
20118,202009,1,1,0,0,0
20118,202010,1,1,0,0,0
20120,201901,8,0,0,0,0
20122,201901,8,0,0,0,0
20122,201902,7,0,0,0,-1
20122,201903,7,0,0,0,0
20122,201904,16,0,0,0,9
20123,201901,18,0,0,0,0
20123,201902,20,0,0,0,2
20123,201903,20,0,0,0,0
20123,201904,21,0,0,0,1
20123,201905,19,0,0,0,-2
20123,201906,18,0,0,0,-1
20123,201907,17,0,0,0,-1
20123,201908,18,0,0,0,1
20123,201909,17,0,0,0,-1
20123,201910,17,0,0,0,0
20123,201911,16,0,0,0,-1
20123,201912,17,0,0,0,1
20123,202001,23,0,0,0,6
20123,202002,19,0,0,0,-4
20123,202003,12,0,0,0,-7
20123,202004,13,0,0,0,1
20123,202005,14,0,0,0,1
20123,202006,14,1,0,1,0
20123,202007,14,0,0,0,0
20123,202008,14,2,0,0,0
20123,202009,14,1,1,0,0
20123,202010,13,0,0,0,-1
20124,201901,23,0,0,0,0
20124,201902,21,0,0,0,-2
20124,201903,22,0,0,0,1
20124,201904,23,0,0,0,1
20124,201905,25,0,0,0,2
20124,201906,26,0,0,0,1
20124,201907,26,0,0,0,0
20124,201908,25,0,0,0,-1
20124,201909,24,0,0,0,-1
20124,201910,24,0,0,0,0
20124,201911,23,0,0,0,-1
20124,201912,23,0,0,0,0
20124,202001,23,0,0,0,0
20124,202002,22,0,0,0,-1
20124,202003,20,0,0,0,-2
20124,202004,21,2,0,1,1
20124,202005,20,2,0,1,-1
20124,202006,20,4,0,0,0
20124,202007,20,13,1,5,0
20124,202008,27,6,0,2,7
20124,202009,34,3,0,2,7
20124,202010,36,2,0,1,2
20125,201901,2,0,0,0,0
20125,201902,2,0,0,0,0
20125,201903,2,0,0,0,0
20125,201904,3,0,0,0,1
20125,201905,3,0,0,0,0
20125,201906,3,0,0,0,0
20125,201907,3,0,0,0,0
20125,201908,3,0,0,0,0
20125,201909,3,0,0,0,0
20125,201910,3,0,0,0,0
20125,201911,3,0,0,0,0
20125,201912,3,0,0,0,0
20125,202001,2,0,0,0,-1
20125,202002,2,0,0,0,0
20125,202003,2,0,0,0,0
20125,202004,2,0,0,0,0
20125,202005,2,0,0,0,0
20125,202006,2,0,0,0,0
20125,202007,2,0,0,0,0
20125,202008,2,1,0,1,0
20125,202009,2,2,0,0,0
20125,202010,4,0,0,0,2
20126,201907,5,0,0,0,0
20126,201908,10,0,0,0,5
20126,201909,8,0,0,0,-2
20126,201910,5,0,0,0,-3
20127,201901,5,0,0,0,0
20129,201901,3,0,0,0,0
20129,201902,3,0,0,0,0
20129,201903,3,0,0,0,0
20129,201904,3,0,0,0,0
20129,201905,3,0,0,0,0
20129,201906,3,0,0,0,0
20129,201907,3,0,0,0,0
20129,201908,3,0,0,0,0
20129,201909,3,0,0,0,0
20129,201910,3,0,0,0,0
20129,201911,3,0,0,0,0
20129,201912,3,0,0,0,0
20129,202001,3,0,0,0,0
20129,202002,3,0,0,0,0
20129,202003,3,0,0,0,0
20129,202004,3,0,0,0,0
20129,202005,3,0,0,0,0
20129,202006,3,0,0,0,0
20129,202007,2,0,0,0,-1
20129,202008,2,0,0,0,0
20129,202010,1,0,0,0,-1
20131,201901,27,0,0,0,0
20131,201902,28,0,0,0,1
20131,201903,26,0,0,0,-2
20131,201904,26,0,0,0,0
20131,201905,27,0,0,0,1
20131,201906,28,0,0,0,1
20131,201907,27,0,0,0,-1
20131,201908,27,0,0,0,0
20131,201909,27,0,0,0,0
20131,201910,28,0,0,0,1
20131,201911,28,0,0,0,0
20131,201912,31,0,0,0,3
20131,202001,30,0,0,0,-1
20131,202002,29,0,0,0,-1
20131,202003,29,0,0,0,0
20131,202004,38,0,0,0,9
20131,202005,39,0,0,0,1
20131,202006,39,3,1,3,0
20131,202007,41,2,1,1,2
20131,202008,37,0,0,0,-4
20131,202009,35,2,0,0,-2
20131,202010,37,3,0,0,2
20132,201901,15,0,0,0,0
20132,201902,15,0,0,0,0
20132,201903,15,0,0,0,0
20132,201904,17,0,0,0,2
20132,201905,17,0,0,0,0
20132,201906,17,0,0,0,0
20132,201907,17,0,0,0,0
20132,201908,16,0,0,0,-1
20132,201909,21,0,0,0,5
20132,201910,21,0,0,0,0
20132,201911,29,0,0,0,8
20132,201912,22,0,0,0,-7
20132,202001,22,0,0,0,0
20132,202002,24,0,0,0,2
20132,202003,24,0,0,0,0
20132,202004,45,0,0,0,21
20132,202005,43,3,0,0,-2
20132,202006,45,3,0,0,2
20132,202007,39,6,0,0,-6
20132,202008,42,2,0,0,3
20132,202009,41,1,0,0,-1
20132,202010,41,4,0,0,0
20133,202010,3,1,0,0,0
20134,201901,108,0,0,0,0
20134,201902,97,0,0,0,-11
20134,201903,109,0,0,0,12
20134,201904,107,0,0,0,-2
20134,201905,95,0,0,0,-12
20134,201906,102,0,0,0,7
20134,201907,118,0,0,0,16
20134,201908,116,0,0,0,-2
20134,201909,99,0,0,0,-17
20134,201910,104,0,0,0,5
20134,201911,102,0,0,0,-2
20134,201912,103,0,0,0,1
20134,202001,97,0,0,0,-6
20134,202002,97,0,0,0,0
20134,202003,99,0,0,0,2
20134,202004,99,0,0,0,0
20134,202005,98,2,0,0,-1
20134,202006,93,13,4,10,-5
20134,202007,90,2,1,1,-3
20134,202008,97,1,0,1,7
20134,202009,99,0,0,0,2
20134,202010,107,0,0,0,8
20135,201909,9,0,0,0,0
20135,201910,43,0,0,0,34
20135,201911,36,0,0,0,-7
20135,201912,35,0,0,0,-1
20135,202001,41,0,0,0,6
20135,202002,31,0,0,0,-10
20135,202003,29,0,0,0,-2
20135,202004,29,0,0,0,0
20135,202005,5,5,1,0,-24
20135,202006,2,17,1,2,-3
20135,202007,2,10,1,2,0
20135,202008,2,4,1,2,0
20135,202009,7,8,0,2,5
20135,202010,12,3,0,0,5
20136,201901,12,0,0,0,0
20136,201902,12,0,0,0,0
20136,201903,12,0,0,0,0
20136,201904,12,0,0,0,0
20136,201905,12,0,0,0,0
20136,201906,12,0,0,0,0
20136,201907,12,0,0,0,0
20136,201908,12,0,0,0,0
20136,201910,4,0,0,0,-8
20136,201911,1,0,0,0,-3
20136,201912,1,0,0,0,0
20136,202001,1,0,0,0,0
20136,202002,1,0,0,0,0
20136,202003,1,0,0,0,0
20136,202004,1,0,0,0,0
20136,202005,1,1,1,0,0
20136,202006,1,2,0,0,0
20136,202007,1,0,0,0,0
20136,202008,8,1,0,1,7
20136,202009,8,0,0,0,0
20136,202010,1,0,0,0,-7
20137,201908,5,0,0,0,0
20137,201909,7,0,0,0,2
20137,201910,7,0,0,0,0
20137,201911,2,0,0,0,-5
20139,201908,8,0,0,0,0
20139,202009,2,2,0,0,-6
20139,202010,2,1,0,0,0
20140,201901,4,0,0,0,0
20140,201902,15,0,0,0,11
20140,201903,3,0,0,0,-12
20140,201904,3,0,0,0,0
20140,201905,3,0,0,0,0
20140,201906,2,0,0,0,-1
20140,201907,2,0,0,0,0
20140,201908,2,0,0,0,0
20140,201909,2,0,0,0,0
20140,201910,1,0,0,0,-1
20140,201911,1,0,0,0,0
20140,201912,1,0,0,0,0
20141,201901,3,0,0,0,0
20141,201902,3,0,0,0,0
20141,201903,3,0,0,0,0
20141,201904,3,0,0,0,0
20141,201905,8,0,0,0,5
20141,201906,8,0,0,0,0
20141,201907,22,0,0,0,14
20141,201908,17,0,0,0,-5
20141,201909,3,0,0,0,-14
20141,201910,3,0,0,0,0
20141,201911,3,0,0,0,0
20141,201912,3,0,0,0,0
20141,202001,3,0,0,0,0
20141,202002,3,0,0,0,0
20141,202003,1,0,0,0,-2
20141,202004,1,0,0,0,0
20141,202005,1,0,0,0,0
20141,202006,1,0,0,0,0
20141,202007,1,0,0,0,0
20141,202008,1,0,0,0,0
20141,202009,1,0,0,0,0
20141,202010,1,0,0,0,0
20142,201901,4,0,0,0,0
20142,201902,4,0,0,0,0
20142,201903,5,0,0,0,1
20142,201904,5,0,0,0,0
20142,201905,5,0,0,0,0
20142,201906,5,0,0,0,0
20142,201907,5,0,0,0,0
20142,201908,5,0,0,0,0
20142,201909,5,0,0,0,0
20142,201910,5,0,0,0,0
20142,201911,5,0,0,0,0
20142,201912,5,0,0,0,0
20142,202001,5,0,0,0,0
20142,202002,10,0,0,0,5
20142,202003,10,0,0,0,0
20142,202004,3,0,0,0,-7
20142,202005,4,0,0,0,1
20142,202006,4,0,0,0,0
20142,202007,4,0,0,0,0
20142,202008,4,0,0,0,0
20142,202009,4,0,0,0,0
20142,202010,4,0,0,0,0
20143,201901,20,0,0,0,0
20143,201902,55,0,0,0,35
20143,201903,97,0,0,0,42
20143,201904,94,0,0,0,-3
20143,201905,24,0,0,0,-70
20143,201906,28,0,0,0,4
20143,201907,27,0,0,0,-1
20143,201908,42,0,0,0,15
20143,201909,29,0,0,0,-13
20143,201910,12,0,0,0,-17
20143,201911,9,0,0,0,-3
20143,201912,9,0,0,0,0
20143,202001,29,0,0,0,20
20143,202002,40,0,0,0,11
20143,202003,114,0,0,0,74
20143,202004,147,1,0,1,33
20143,202005,26,0,0,0,-121
20143,202006,48,2,1,2,22
20143,202007,39,2,0,1,-9
20143,202008,31,0,1,0,-8
20143,202009,24,0,0,0,-7
20143,202010,26,0,0,0,2
20144,201901,22,0,0,0,0
20144,201902,22,0,0,0,0
20144,201903,23,0,0,0,1
20144,201904,23,0,0,0,0
20144,201905,23,0,0,0,0
20144,201906,24,0,0,0,1
20144,201907,22,0,0,0,-2
20144,201908,22,0,0,0,0
20144,201909,20,0,0,0,-2
20144,201910,20,0,0,0,0
20144,201911,20,0,0,0,0
20144,201912,21,0,0,0,1
20144,202001,19,0,0,0,-2
20144,202002,18,0,0,0,-1
20144,202003,20,0,0,0,2
20144,202004,17,0,0,0,-3
20144,202005,17,0,0,0,0
20144,202006,18,0,0,0,1
20144,202007,17,0,0,0,-1
20144,202008,17,0,0,0,0
20144,202009,17,1,0,1,0
20144,202010,17,0,0,0,0
20145,201901,55,0,0,0,0
20145,201902,55,0,0,0,0
20145,201903,46,0,0,0,-9
20145,201904,48,0,0,0,2
20145,201905,76,0,0,0,28
20145,201906,100,0,0,0,24
20145,201907,121,0,0,0,21
20145,201908,122,0,0,0,1
20145,201909,93,0,0,0,-29
20145,201910,95,0,0,0,2
20145,201911,98,0,0,0,3
20145,201912,104,0,0,0,6
20145,202001,123,0,0,0,19
20145,202002,126,0,0,0,3
20145,202003,189,0,0,0,63
20145,202004,176,0,0,0,-13
20145,202005,174,4,1,3,-2
20145,202006,176,3,0,0,2
20145,202007,167,3,0,0,-9
20145,202008,121,3,0,0,-46
20145,202009,214,7,1,0,93
20145,202010,232,10,0,0,18
20148,201911,7,0,0,0,0
20148,201912,7,0,0,0,0
20149,201909,6,0,0,0,0
20149,202001,2,0,0,0,-4
20149,202008,2,0,0,0,0
20150,201901,35,0,0,0,0
20150,201902,30,0,0,0,-5
20150,201903,33,0,0,0,3
