"cve_ent","cve_mun","anio","mes","asegurados","casos_diarios","muertos_diarios","hospitalizados_diarios"
"26","010",2020,1,6,0,0,0
"26","010",2020,2,6,0,0,0
"26","010",2020,3,6,0,0,0
"26","010",2020,4,6,0,0,0
"26","010",2020,5,6,0,0,0
"26","010",2020,6,6,3,0,0
"26","010",2020,7,6,0,0,0
"26","010",2020,8,6,0,0,0
"26","010",2020,9,6,0,0,0
"26","010",2020,10,6,0,0,0
"26","011",2020,1,21,0,0,0
"26","011",2020,2,21,0,0,0
"26","011",2020,3,22,0,0,0
"26","011",2020,4,23,0,0,0
"26","011",2020,5,25,0,0,0
"26","011",2020,6,26,15,2,4
"26","011",2020,7,26,3,0,0
"26","011",2020,8,28,0,0,0
"26","011",2020,9,26,2,1,1
"26","011",2020,10,24,3,0,1
"26","012",2020,1,1432,0,0,0
"26","012",2020,2,1444,0,0,0
"26","012",2020,3,1377,0,0,0
"26","012",2020,4,1272,0,0,0
"26","012",2020,5,1042,12,2,3
"26","012",2020,6,1112,19,4,12
"26","012",2020,7,1180,57,11,15
"26","012",2020,8,1364,59,9,7
"26","012",2020,9,1294,10,1,2
"26","012",2020,10,1256,5,2,3
"26","013",2020,1,322,0,0,0
"26","013",2020,2,309,0,0,0
"26","013",2020,3,275,0,0,0
"26","013",2020,4,157,0,0,0
"26","013",2020,5,221,0,0,0
"26","013",2020,6,278,0,0,0
"26","013",2020,7,302,1,0,0
"26","013",2020,8,299,1,0,0
"26","013",2020,9,370,0,0,0
"26","013",2020,10,341,1,0,0
"26","014",2020,1,88,0,0,0
"26","014",2020,2,91,0,0,0
"26","014",2020,3,52,0,0,0
"26","014",2020,4,51,0,0,0
"26","014",2020,5,50,1,0,0
"26","014",2020,6,50,6,0,2
"26","014",2020,7,51,20,1,0
"26","014",2020,8,58,1,0,0
"26","014",2020,9,58,3,0,0
"26","014",2020,10,52,2,0,0
"26","016",2020,1,713,0,0,0
"26","016",2020,2,566,0,0,0
"26","016",2020,3,628,0,0,0
"26","016",2020,4,579,0,0,0
"26","016",2020,5,397,1,0,0
"26","016",2020,6,501,12,1,1
"26","016",2020,7,334,4,0,0
"26","016",2020,8,298,5,0,0
"26","016",2020,9,385,2,0,0
"26","016",2020,10,227,2,0,1
"26","017",2020,1,20280,0,0,0
"26","017",2020,2,30258,1,0,0
"26","017",2020,3,24886,0,0,0
"26","017",2020,4,21636,17,3,7
"26","017",2020,5,19627,80,9,18
"26","017",2020,6,20439,398,28,39
"26","017",2020,7,17818,563,62,49
"26","017",2020,8,17319,265,10,13
"26","017",2020,9,18364,168,2,8
"26","017",2020,10,19415,120,6,11
"26","018",2020,1,116821,0,0,0
"26","018",2020,2,117636,0,0,0
"26","018",2020,3,116317,4,0,1
"26","018",2020,4,116866,29,3,6
"26","018",2020,5,112569,759,78,184
"26","018",2020,6,112365,1365,326,523
"26","018",2020,7,113192,1234,208,261
"26","018",2020,8,113042,979,61,89
"26","018",2020,9,114872,478,36,51
"26","018",2020,10,114248,393,24,47
"26","019",2020,1,7754,0,0,0
"26","019",2020,2,7847,0,0,0
"26","019",2020,3,7862,0,0,0
"26","019",2020,4,7687,0,0,0
"26","019",2020,5,7616,30,0,14
"26","019",2020,6,7485,95,8,37
"26","019",2020,7,7495,204,10,39
"26","019",2020,8,7503,79,3,8
"26","019",2020,9,7466,116,1,8
"26","019",2020,10,7533,353,6,23
"26","020",2020,1,21,0,0,0
"26","020",2020,2,21,0,0,0
"26","020",2020,3,104,0,0,0
"26","020",2020,4,21,1,0,1
"26","020",2020,5,24,1,0,1
"26","020",2020,6,23,0,1,0
"26","020",2020,7,19,1,0,0
"26","020",2020,8,19,4,1,1
"26","020",2020,9,16,0,0,0
"26","020",2020,10,16,0,0,0
"26","021",2020,1,508,0,0,0
"26","021",2020,2,525,0,0,0
"26","021",2020,3,628,0,0,0
"26","021",2020,4,655,0,0,0
"26","021",2020,5,616,0,0,0
"26","021",2020,6,647,1,1,1
"26","021",2020,7,666,1,0,0
"26","021",2020,8,686,0,0,0
"26","021",2020,9,710,0,0,0
"26","021",2020,10,710,0,0,0
"26","022",2020,1,59,0,0,0
"26","022",2020,2,59,0,0,0
"26","022",2020,3,51,0,0,0
"26","022",2020,4,56,0,0,0
"26","022",2020,5,52,0,0,0
"26","022",2020,6,24,0,0,0
"26","022",2020,7,23,1,0,1
"26","022",2020,8,24,0,0,0
"26","022",2020,9,27,2,0,0
"26","022",2020,10,29,4,0,2
"26","023",2020,1,732,0,0,0
"26","023",2020,2,738,0,0,0
"26","023",2020,3,745,0,0,0
"26","023",2020,4,741,0,0,0
"26","023",2020,5,731,1,0,1
"26","023",2020,6,750,5,1,0
"26","023",2020,7,757,6,1,4
"26","023",2020,8,755,3,0,2
"26","023",2020,9,737,1,1,1
"26","023",2020,10,739,11,1,5
"26","024",2020,1,2,0,0,0
"26","024",2020,2,2,0,0,0
"26","024",2020,3,2,0,0,0
"26","024",2020,4,2,0,0,0
"26","024",2020,5,2,0,0,0
"26","024",2020,6,2,2,0,0
"26","024",2020,7,2,2,0,0
"26","024",2020,8,2,1,0,0
"26","024",2020,9,3,0,0,0
"26","024",2020,10,3,0,0,0
"26","025",2020,1,11334,0,0,0
"26","025",2020,2,11394,0,0,0
"26","025",2020,3,11586,0,0,0
"26","025",2020,4,11375,0,0,0
"26","025",2020,5,11711,5,1,3
"26","025",2020,6,10914,80,13,41
"26","025",2020,7,11213,174,38,53
"26","025",2020,8,11312,288,7,12
"26","025",2020,9,11278,46,2,3
"26","025",2020,10,11394,32,3,7
"26","026",2020,1,2709,0,0,0
"26","026",2020,2,2707,0,0,0
"26","026",2020,3,2706,0,0,0
"26","026",2020,4,2719,5,0,1
"26","026",2020,5,2399,12,3,11
"26","026",2020,6,2360,44,14,23
"26","026",2020,7,2832,93,12,17
"26","026",2020,8,3189,111,9,15
"26","026",2020,9,3163,131,6,14
"26","026",2020,10,3107,112,8,9
"26","027",2020,1,563,0,0,0
"26","027",2020,2,499,0,0,0
"26","027",2020,3,345,0,0,0
"26","027",2020,4,300,0,0,0
"26","027",2020,5,298,0,0,0
"26","027",2020,6,404,11,2,5
"26","027",2020,7,346,2,1,1
"26","027",2020,8,326,0,1,0
"26","027",2020,9,328,4,0,3
"26","027",2020,10,345,10,1,9
"26","028",2020,1,3,0,0,0
"26","028",2020,2,4,0,0,0
"26","028",2020,3,4,0,0,0
"26","028",2020,4,4,0,0,0
"26","028",2020,5,4,0,0,0
"26","028",2020,6,4,4,0,1
"26","028",2020,7,5,0,0,0
"26","028",2020,8,15,0,0,0
"26","028",2020,9,17,1,0,0
"26","028",2020,10,16,2,0,0
"26","029",2020,1,31541,0,0,0
"26","029",2020,2,31575,0,0,0
"26","029",2020,3,31473,2,0,0
"26","029",2020,4,30096,11,1,2
"26","029",2020,5,29596,77,7,28
"26","029",2020,6,28032,378,53,126
"26","029",2020,7,28238,654,105,156
"26","029",2020,8,27884,540,35,56
"26","029",2020,9,28900,229,18,23
"26","029",2020,10,29316,110,12,19
"26","030",2020,1,238504,0,0,0
"26","030",2020,2,240993,0,0,0
"26","030",2020,3,241427,17,0,2
"26","030",2020,4,237703,110,4,20
"26","030",2020,5,236675,1436,39,177
"26","030",2020,6,234854,3248,337,816
"26","030",2020,7,230955,5939,492,809
"26","030",2020,8,230025,3426,145,261
"26","030",2020,9,234384,2119,51,91
"26","030",2020,10,238463,2066,51,123
"26","031",2020,1,7,0,0,0
"26","031",2020,2,7,0,0,0
"26","031",2020,3,7,0,0,0
"26","031",2020,4,7,0,0,0
"26","031",2020,5,8,0,0,0
"26","031",2020,6,7,1,0,1
"26","031",2020,7,5,0,0,0
"26","031",2020,8,5,0,0,0
"26","031",2020,9,5,0,0,0
"26","031",2020,10,5,0,0,0
"26","032",2020,1,34,0,0,0
"26","032",2020,2,36,0,0,0
"26","032",2020,3,38,0,0,0
"26","032",2020,4,40,0,0,0
"26","032",2020,5,39,0,0,0
"26","032",2020,6,44,1,0,0
"26","032",2020,7,45,0,0,0
"26","032",2020,8,43,1,0,0
"26","032",2020,9,43,0,0,0
"26","032",2020,10,44,0,0,0
"26","033",2020,1,6224,0,0,0
"26","033",2020,2,6987,0,0,0
"26","033",2020,3,6556,0,0,0
"26","033",2020,4,6387,16,3,5
"26","033",2020,5,5559,18,5,5
"26","033",2020,6,5204,93,12,27
"26","033",2020,7,5893,222,27,50
"26","033",2020,8,5873,136,17,23
"26","033",2020,9,5560,174,7,11
"26","033",2020,10,5369,99,8,14
"26","034",2020,1,8,0,0,0
"26","034",2020,2,9,0,0,0
"26","034",2020,3,9,0,0,0
"26","034",2020,4,9,0,0,0
"26","034",2020,5,9,0,0,0
"26","034",2020,6,10,1,0,0
"26","034",2020,7,10,0,0,0
"26","034",2020,8,10,0,0,0
"26","034",2020,9,10,0,0,0
"26","034",2020,10,10,0,0,0
"26","035",2020,1,1211,0,0,0
"26","035",2020,2,1143,0,0,0
"26","035",2020,3,1054,0,0,0
"26","035",2020,4,950,1,0,1
"26","035",2020,5,806,0,1,0
"26","035",2020,6,893,10,2,6
"26","035",2020,7,942,21,4,2
"26","035",2020,8,943,22,0,2
"26","035",2020,9,1022,7,1,0
"26","035",2020,10,798,2,0,0
"26","037",2020,1,597,0,0,0
"26","037",2020,2,608,0,0,0
"26","037",2020,3,626,0,0,0
"26","037",2020,4,635,0,0,0
"26","037",2020,5,633,1,0,0
"26","037",2020,6,562,0,0,0
"26","037",2020,7,630,0,0,0
"26","037",2020,8,624,0,0,0
"26","037",2020,9,635,0,0,0
"26","037",2020,10,626,0,0,0
"26","038",2020,1,998,0,0,0
"26","038",2020,2,955,0,0,0
"26","038",2020,3,951,0,0,0
"26","038",2020,4,955,0,0,0
"26","038",2020,5,880,2,1,1
"26","038",2020,6,946,9,1,2
"26","038",2020,7,995,9,3,4
"26","038",2020,8,1009,4,0,0
"26","038",2020,9,1061,1,0,0
"26","038",2020,10,1091,9,0,1
"26","039",2020,1,381,0,0,0
"26","039",2020,2,394,0,0,0
"26","039",2020,3,395,0,0,0
"26","039",2020,4,453,0,0,0
"26","039",2020,5,450,0,0,0
"26","039",2020,6,398,4,1,3
"26","039",2020,7,405,6,1,1
"26","039",2020,8,404,3,1,1
"26","039",2020,9,407,4,0,0
"26","039",2020,10,394,9,1,3
"26","040",2020,1,2,0,0,0
"26","040",2020,2,1,0,0,0
"26","040",2020,3,2,0,0,0
"26","040",2020,4,1,0,0,0
"26","040",2020,5,2,0,0,0
"26","040",2020,6,2,6,0,0
"26","040",2020,7,2,0,0,0
"26","040",2020,8,2,0,0,0
"26","040",2020,9,3,0,0,0
"26","040",2020,10,3,0,0,0
"26","041",2020,1,5319,0,0,0
"26","041",2020,2,5267,0,0,0
"26","041",2020,3,5248,0,0,0
"26","041",2020,4,4927,0,0,0
"26","041",2020,5,4715,31,0,2
"26","041",2020,6,5060,8,0,6
"26","041",2020,7,4993,20,4,9
"26","041",2020,8,4909,11,0,2
"26","041",2020,9,4931,28,1,5
"26","041",2020,10,4925,54,12,28
"26","042",2020,1,34780,0,0,0
"26","042",2020,2,34662,0,0,0
"26","042",2020,3,33934,2,0,1
"26","042",2020,4,34595,11,0,4
"26","042",2020,5,34354,185,19,84
"26","042",2020,6,32974,330,54,94
"26","042",2020,7,33535,585,40,59
"26","042",2020,8,33075,313,25,30
"26","042",2020,9,33586,219,10,28
"26","042",2020,10,33312,216,19,34
"26","044",2020,1,0,0,0,0
"26","044",2020,2,0,0,0,0
"26","044",2020,3,0,0,0,0
"26","044",2020,4,0,0,0,0
"26","044",2020,5,0,1,0,1
"26","044",2020,6,0,1,0,0
"26","044",2020,7,0,4,0,0
"26","044",2020,8,0,0,0,0
"26","044",2020,9,0,0,0,0
"26","044",2020,10,0,0,0,0
"26","045",2020,1,7,0,0,0
"26","045",2020,2,7,0,0,0
"26","045",2020,3,7,0,0,0
"26","045",2020,4,7,1,1,1
"26","045",2020,5,7,0,0,0
"26","045",2020,6,7,0,0,0
"26","045",2020,7,7,0,0,0
"26","045",2020,8,7,0,0,0
"26","045",2020,9,7,0,0,0
"26","045",2020,10,7,0,0,0
"26","047",2020,1,327,0,0,0
"26","047",2020,2,316,0,0,0
"26","047",2020,3,321,0,0,0
"26","047",2020,4,328,0,0,0
"26","047",2020,5,335,9,0,3
"26","047",2020,6,324,29,4,6
"26","047",2020,7,319,51,3,3
"26","047",2020,8,332,14,2,3
"26","047",2020,9,347,19,0,1
"26","047",2020,10,754,9,1,1
"26","048",2020,1,8798,0,0,0
"26","048",2020,2,8944,0,0,0
"26","048",2020,3,8324,0,0,0
"26","048",2020,4,7570,2,0,0
"26","048",2020,5,7141,7,1,4
"26","048",2020,6,7465,33,2,6
"26","048",2020,7,7836,61,10,20
"26","048",2020,8,7982,56,13,25
"26","048",2020,9,8640,83,10,13
"26","048",2020,10,8834,31,7,13
"26","049",2020,1,95,0,0,0
"26","049",2020,2,92,0,0,0
"26","049",2020,3,84,0,0,0
"26","049",2020,4,85,0,0,0
"26","049",2020,5,78,2,0,1
"26","049",2020,6,69,3,0,0
"26","049",2020,7,55,0,0,0
"26","049",2020,8,48,1,0,0
"26","049",2020,9,48,2,0,0
"26","049",2020,10,30,0,0,0
"26","050",2020,1,1669,0,0,0
"26","050",2020,2,1732,0,0,0
"26","050",2020,3,1765,0,0,0
"26","050",2020,4,1835,0,0,0
"26","050",2020,5,1823,0,0,0
"26","050",2020,6,1795,3,0,0
"26","050",2020,7,1677,1,1,0
"26","050",2020,8,1731,1,1,1
"26","050",2020,9,1786,0,0,0
"26","050",2020,10,1855,0,0,0
"26","051",2020,1,3886,0,0,0
"26","051",2020,2,3853,0,0,0
"26","051",2020,3,3830,0,0,0
"26","051",2020,4,4234,0,0,0
"26","051",2020,5,5239,1,0,1
"26","051",2020,6,5653,2,1,2
"26","051",2020,7,5853,19,2,1
"26","051",2020,8,5357,20,0,1
"26","051",2020,9,4559,2,1,0
"26","051",2020,10,4087,1,0,0
"26","052",2020,1,590,0,0,0
"26","052",2020,2,615,0,0,0
"26","052",2020,3,609,0,0,0
"26","052",2020,4,609,0,0,0
"26","052",2020,5,570,1,0,1
"26","052",2020,6,577,10,2,1
"26","052",2020,7,567,3,0,1
"26","052",2020,8,593,1,1,1
"26","052",2020,9,654,3,0,1
"26","052",2020,10,666,0,0,0
"26","053",2020,1,2,0,0,0
"26","053",2020,2,4,0,0,0
"26","053",2020,3,4,0,0,0
"26","053",2020,4,4,0,0,0
"26","053",2020,5,4,0,0,0
"26","053",2020,6,4,1,0,1
"26","053",2020,7,4,2,0,0
"26","053",2020,8,4,1,0,0
"26","053",2020,9,4,0,0,0
"26","053",2020,10,4,0,0,0
"26","054",2020,1,245,0,0,0
"26","054",2020,2,247,0,0,0
"26","054",2020,3,254,0,0,0
"26","054",2020,4,245,0,0,0
"26","054",2020,5,267,0,0,0
"26","054",2020,6,268,0,0,0
"26","054",2020,7,282,3,0,0
"26","054",2020,8,274,0,0,0
"26","054",2020,9,281,0,0,0
"26","054",2020,10,277,0,0,0
"26","055",2020,1,29443,0,0,0
"26","055",2020,2,29252,0,0,0
"26","055",2020,3,27991,8,0,5
"26","055",2020,4,27229,162,17,44
"26","055",2020,5,26646,339,52,83
"26","055",2020,6,26301,498,76,128
"26","055",2020,7,26458,496,77,115
"26","055",2020,8,26658,376,34,53
"26","055",2020,9,27492,141,9,24
"26","055",2020,10,27090,108,15,33
"26","056",2020,1,78,0,0,0
"26","056",2020,2,93,0,0,0
"26","056",2020,3,160,0,0,0
"26","056",2020,4,86,0,0,0
"26","056",2020,5,78,4,0,3
"26","056",2020,6,56,10,4,8
"26","056",2020,7,38,1,0,0
"26","056",2020,8,36,1,0,0
"26","056",2020,9,35,1,0,1
"26","056",2020,10,35,0,0,0
"26","057",2020,1,12,0,0,0
"26","057",2020,2,13,0,0,0
"26","057",2020,3,13,0,0,0
"26","057",2020,4,12,0,0,0
"26","057",2020,5,11,0,0,0
"26","057",2020,6,9,0,0,0
"26","057",2020,7,9,0,0,0
"26","057",2020,8,9,0,0,0
"26","057",2020,9,8,0,0,0
"26","057",2020,10,8,0,0,0
"26","058",2020,1,1811,0,0,0
"26","058",2020,2,1810,0,0,0
"26","058",2020,3,1837,0,0,0
"26","058",2020,4,1819,0,0,0
"26","058",2020,5,1810,16,1,2
"26","058",2020,6,1803,50,3,3
"26","058",2020,7,1808,34,8,9
"26","058",2020,8,1820,11,1,1
"26","058",2020,9,1817,14,0,0
"26","058",2020,10,1826,18,1,2
"26","059",2020,1,165,0,0,0
"26","059",2020,2,168,0,0,0
"26","059",2020,3,171,0,0,0
"26","059",2020,4,161,0,0,0
"26","059",2020,5,146,0,0,0
"26","059",2020,6,84,1,0,1
"26","059",2020,7,77,1,0,1
"26","059",2020,8,53,0,0,0
"26","059",2020,9,59,0,0,0
"26","059",2020,10,59,0,0,0
"26","061",2020,1,19,0,0,0
"26","061",2020,2,22,0,0,0
"26","061",2020,3,22,0,0,0
"26","061",2020,4,23,0,0,0
"26","061",2020,5,24,0,0,0
"26","061",2020,6,23,0,0,0
"26","061",2020,7,22,0,0,0
"26","061",2020,8,22,1,0,0
"26","061",2020,9,23,0,0,0
"26","061",2020,10,23,0,0,0
"26","062",2020,1,39,0,0,0
"26","062",2020,2,40,0,0,0
"26","062",2020,3,43,0,0,0
"26","062",2020,4,37,0,0,0
"26","062",2020,5,43,0,0,0
"26","062",2020,6,45,0,0,0
"26","062",2020,7,46,1,0,1
"26","062",2020,8,41,1,1,1
"26","062",2020,9,43,0,0,0
"26","062",2020,10,43,0,0,0
"26","063",2020,1,16,0,0,0
"26","063",2020,2,15,0,0,0
"26","063",2020,3,21,0,0,0
"26","063",2020,4,21,0,0,0
"26","063",2020,5,26,0,0,0
"26","063",2020,6,29,2,0,0
"26","063",2020,7,26,0,0,0
"26","063",2020,8,31,0,0,0
"26","063",2020,9,40,0,0,0
"26","063",2020,10,31,0,0,0
"26","064",2020,1,45,0,0,0
"26","064",2020,2,41,0,0,0
"26","064",2020,3,45,0,0,0
"26","064",2020,4,45,0,0,0
"26","064",2020,5,45,0,0,0
"26","064",2020,6,49,6,0,0
"26","064",2020,7,47,0,0,0
"26","064",2020,8,47,0,0,0
"26","064",2020,9,51,5,0,0
"26","064",2020,10,51,1,0,0
"26","065",2020,1,0,0,0,0
"26","065",2020,2,0,0,0,0
"26","065",2020,3,0,0,0,0
"26","065",2020,4,0,0,0,0
"26","065",2020,5,0,1,0,0
"26","065",2020,6,0,0,0,0
"26","065",2020,7,0,4,0,1
"26","065",2020,8,0,0,0,0
"26","065",2020,9,0,0,0,0
"26","065",2020,10,0,0,0,0
"26","066",2020,1,326,0,0,0
"26","066",2020,2,333,0,0,0
"26","066",2020,3,332,0,0,0
"26","066",2020,4,327,0,0,0
"26","066",2020,5,321,5,0,2
"26","066",2020,6,328,6,0,0
"26","066",2020,7,328,17,2,4
"26","066",2020,8,327,6,1,2
"26","066",2020,9,300,6,1,1
"26","066",2020,10,297,5,1,1
"26","068",2020,1,53,0,0,0
"26","068",2020,2,64,0,0,0
"26","068",2020,3,63,0,0,0
"26","068",2020,4,63,1,0,0
"26","068",2020,5,44,0,0,0
"26","068",2020,6,44,0,0,0
"26","068",2020,7,45,1,0,0
"26","068",2020,8,52,2,0,0
"26","068",2020,9,54,0,0,0
"26","068",2020,10,54,0,0,0
"26","069",2020,1,322,0,0,0
"26","069",2020,2,357,0,0,0
"26","069",2020,3,400,0,0,0
"26","069",2020,4,353,0,0,0
"26","069",2020,5,348,0,0,0
"26","069",2020,6,427,2,0,0
"26","069",2020,7,492,20,0,3
"26","069",2020,8,506,1,0,0
"26","069",2020,9,531,0,0,0
"26","069",2020,10,542,0,0,0
"26","070",2020,1,819,0,0,0
"26","070",2020,2,829,0,0,0
"26","070",2020,3,825,0,0,0
"26","070",2020,4,799,1,0,1
"26","070",2020,5,820,14,1,1
"26","070",2020,6,785,33,6,7
"26","070",2020,7,777,24,4,4
"26","070",2020,8,768,15,0,5
"26","070",2020,9,1400,21,0,0
"26","070",2020,10,1846,2,1,1
"26","072",2020,1,375,0,0,0
"26","072",2020,2,370,0,0,0
"26","072",2020,3,365,0,0,0
"26","072",2020,4,375,0,0,0
"26","072",2020,5,388,0,0,0
"26","072",2020,6,396,13,6,11
"26","072",2020,7,398,34,9,7
"26","072",2020,8,424,39,1,3
"26","072",2020,9,422,14,1,3
"26","072",2020,10,367,4,2,0
"27","001",2020,1,409,0,0,0
"27","001",2020,2,411,0,0,0
"27","001",2020,3,418,0,0,0
"27","001",2020,4,419,7,1,1
"27","001",2020,5,451,34,2,1
"27","001",2020,6,470,175,6,10
"27","001",2020,7,470,302,26,19
"27","001",2020,8,471,112,12,3
"27","001",2020,9,429,20,2,1
"27","001",2020,10,421,17,3,0
"27","002",2020,1,19648,0,0,0
"27","002",2020,2,19933,0,0,0
"27","002",2020,3,20213,3,0,1
"27","002",2020,4,19975,79,11,40
"27","002",2020,5,19374,203,40,82
"27","002",2020,6,19170,532,43,101
"27","002",2020,7,18974,448,71,128
"27","002",2020,8,18924,417,37,38
"27","002",2020,9,19003,341,10,24
"27","002",2020,10,18982,146,3,10
"27","003",2020,1,1019,0,0,0
"27","003",2020,2,1015,0,0,0
"27","003",2020,3,984,0,0,0
"27","003",2020,4,957,16,2,6
"27","003",2020,5,957,80,14,34
"27","003",2020,6,961,181,13,29
"27","003",2020,7,951,235,25,52
"27","003",2020,8,957,132,22,20
"27","003",2020,9,1003,63,4,11
"27","003",2020,10,1015,41,4,3
"27","004",2020,1,115501,0,0,0
"27","004",2020,2,116852,0,0,0
"27","004",2020,3,116551,51,1,3
"27","004",2020,4,114868,690,93,226
"27","004",2020,5,112613,1778,260,469
"27","004",2020,6,111490,3064,211,389
"27","004",2020,7,111005,5019,373,673
"27","004",2020,8,111247,2898,221,307
"27","004",2020,9,111438,1902,94,159
"27","004",2020,10,112424,1258,56,117
"27","005",2020,1,5858,0,0,0
"27","005",2020,2,5881,0,0,0
"27","005",2020,3,5924,5,0,1
"27","005",2020,4,5883,54,7,23
"27","005",2020,5,5901,138,48,61
"27","005",2020,6,5861,322,38,68
"27","005",2020,7,5910,424,80,148
"27","005",2020,8,5863,195,30,42
"27","005",2020,9,5924,103,15,22
"27","005",2020,10,6048,58,4,8
"27","006",2020,1,2368,0,0,0
"27","006",2020,2,2379,0,0,0
"27","006",2020,3,2376,0,0,0
"27","006",2020,4,2338,33,3,5
"27","006",2020,5,2298,122,10,18
"27","006",2020,6,2457,290,11,23
"27","006",2020,7,2590,520,38,36
"27","006",2020,8,2746,228,14,19
"27","006",2020,9,2777,112,8,13
"27","006",2020,10,2779,80,4,9
"27","008",2020,1,3689,0,0,0
"27","008",2020,2,3639,0,0,0
"27","008",2020,3,3927,1,0,0
"27","008",2020,4,3956,29,7,20
"27","008",2020,5,4043,81,21,44
"27","008",2020,6,4118,261,34,51
"27","008",2020,7,4250,278,49,89
"27","008",2020,8,4381,128,13,19
"27","008",2020,9,4460,78,7,10
"27","008",2020,10,4412,44,2,3
"27","009",2020,1,520,0,0,0
"27","009",2020,2,509,0,0,0
"27","009",2020,3,503,1,0,1
"27","009",2020,4,525,25,4,5
"27","009",2020,5,509,59,9,4
"27","009",2020,6,547,141,14,8
"27","009",2020,7,534,175,14,19
"27","009",2020,8,555,104,6,17
"27","009",2020,9,595,55,2,3
"27","009",2020,10,620,12,1,1
"27","010",2020,1,717,0,0,0
"27","010",2020,2,698,0,0,0
"27","010",2020,3,632,1,0,0
"27","010",2020,4,643,39,4,4
"27","010",2020,5,640,130,11,10
"27","010",2020,6,635,356,31,26
"27","010",2020,7,637,461,34,30
"27","010",2020,8,688,219,21,16
"27","010",2020,9,682,183,3,5
"27","010",2020,10,722,103,3,8
"27","011",2020,1,84,0,0,0
"27","011",2020,2,84,0,0,0
"27","011",2020,3,78,0,0,0
"27","011",2020,4,80,1,0,0
"27","011",2020,5,89,19,2,0
"27","011",2020,6,89,43,2,4
"27","011",2020,7,89,209,5,7
"27","011",2020,8,82,84,4,2
"27","011",2020,9,79,16,1,1
"27","011",2020,10,80,5,1,0
"27","012",2020,1,3678,0,0,0
"27","012",2020,2,3696,0,0,0
"27","012",2020,3,3748,0,0,0
"27","012",2020,4,3691,31,5,15
"27","012",2020,5,3654,227,33,62
"27","012",2020,6,3669,506,48,66
"27","012",2020,7,3670,662,60,76
"27","012",2020,8,3692,309,29,37
"27","012",2020,9,4366,108,12,12
"27","012",2020,10,4563,76,1,9
"27","013",2020,1,2745,0,0,0
"27","013",2020,2,2795,0,0,0
"27","013",2020,3,2888,7,0,2
"27","013",2020,4,2870,81,9,22
"27","013",2020,5,2780,289,46,67
"27","013",2020,6,2776,539,40,53
"27","013",2020,7,2696,901,57,84
"27","013",2020,8,2607,482,24,35
"27","013",2020,9,2619,324,13,26
"27","013",2020,10,2640,221,8,16
"27","014",2020,1,7178,0,0,0
"27","014",2020,2,7635,0,0,0
"27","014",2020,3,8086,1,0,1
"27","014",2020,4,7993,57,7,16
"27","014",2020,5,8405,80,18,39
"27","014",2020,6,9100,222,24,49
"27","014",2020,7,9880,312,48,77
"27","014",2020,8,11086,132,27,27
"27","014",2020,9,11642,65,3,13
"27","014",2020,10,12658,75,5,6
"27","015",2020,1,515,0,0,0
"27","015",2020,2,517,0,0,0
"27","015",2020,3,519,0,0,0
"27","015",2020,4,519,11,2,6
"27","015",2020,5,511,39,1,4
"27","015",2020,6,532,210,12,15
"27","015",2020,7,538,164,13,8
"27","015",2020,8,532,39,3,1
"27","015",2020,9,522,20,2,1
"27","015",2020,10,508,24,1,2
"27","016",2020,1,3863,0,0,0
"27","016",2020,2,3879,0,0,0
"27","016",2020,3,3906,0,0,0
"27","016",2020,4,3965,9,3,3
"27","016",2020,5,3884,95,16,22
"27","016",2020,6,3575,232,41,56
"27","016",2020,7,4076,238,34,34
"27","016",2020,8,4197,34,7,6
"27","016",2020,9,3950,22,2,1
"27","016",2020,10,4301,17,1,4
"27","017",2020,1,1500,0,0,0
"27","017",2020,2,1479,0,0,0
"27","017",2020,3,1481,1,0,0
"27","017",2020,4,1476,4,0,1
"27","017",2020,5,1470,104,5,3
"27","017",2020,6,1451,233,13,5
"27","017",2020,7,1411,475,34,23
"27","017",2020,8,1444,193,12,8
"27","017",2020,9,1479,54,3,0
"27","017",2020,10,1515,27,0,1
"28","001",2020,1,5064,0,0,0
"28","001",2020,2,5123,0,0,0
"28","001",2020,3,5056,0,0,0
"28","001",2020,4,5125,0,0,0
"28","001",2020,5,5069,0,0,0
"28","001",2020,6,5055,2,0,2
"28","001",2020,7,4877,6,2,2
"28","001",2020,8,4899,6,0,1
"28","001",2020,9,5150,7,0,0
"28","001",2020,10,5324,4,0,2
"28","002",2020,1,2322,0,0,0
"28","002",2020,2,2297,0,0,0
"28","002",2020,3,2309,0,0,0
"28","002",2020,4,2253,1,0,0
"28","002",2020,5,2238,10,2,1
"28","002",2020,6,2237,8,0,3
"28","002",2020,7,2256,12,1,2
"28","002",2020,8,2260,18,0,2
"28","002",2020,9,2302,20,1,2
"28","002",2020,10,2339,18,3,1
"28","003",2020,1,41243,0,0,0
"28","003",2020,2,41292,0,0,0
"28","003",2020,3,40052,1,0,0
"28","003",2020,4,39029,19,0,0
"28","003",2020,5,38129,79,1,10
"28","003",2020,6,37675,333,17,25
"28","003",2020,7,38056,845,58,107
"28","003",2020,8,38837,565,55,51
"28","003",2020,9,39144,429,33,30
"28","003",2020,10,38731,312,22,43
"28","004",2020,1,118,0,0,0
"28","004",2020,2,119,0,0,0
"28","004",2020,3,116,0,0,0
"28","004",2020,4,116,0,0,0
"28","004",2020,5,118,0,0,0
"28","004",2020,6,115,0,0,0
"28","004",2020,7,116,6,0,2
